__label__moderate	MT @USPacificFleet: Carrier Air Wing 5 sharpens anti-submarine warfare skills during exercise #KeenSword with Japan Maritime Self-Defense Force - _URL … #NavyReadiness _IMAGE	2825
__label__moderate	#PacificPartnership 2017 arrives in Da Nang, #Vietnam for disaster response preparedness mission - _URL  _IMAGE	565
__label__high	On this #VietnamWarVeteransDay, we join our nation in honoring our Vietnam War veterans. Just as those who came before them and those who serve today, our #USNavy Vietnam War veterans served their country with honor, courage and commitment. #ThankYou! #NavyVietnamWarVet _IMAGE	2023
__label__moderate	The #USNavy photos of day: @INDOPACOM commander visits #Vietnam, #USSJohnCStennis readies for flight-ops in the Bab al-Mandeb Strait, Sailors get fit aboard #USSCarney, and an #LCAC approaches #USSJohnPMurtha. info and download: _URL … _IMAGE	3475
__label__small	MT @CNORichardson: Great meeting with @OfficialSDMAC this morning to discuss how the Navy the Nation needs fulfills the maritime component of our National Defense Strategy - _URL … _IMAGE	1858
__label__small	.@CNORichardson: #USNavy forces operate globally from seafloor to stars & information domain to deter aggression & peacefully resolve crises on terms acceptable to us & our allies. If deterrence fails, our fleet will conduct decisive combat operations to quick close. #US2ndFleet	2565
__label__moderate	#USNavy announces Targeted Reentry Program in support of #Sailor2025, allowing return to service for well-trained leaders with valuable and needed skills - _URL … _IMAGE	1921
__label__high	Above the sea, on the sea and beneath the sea, we’re fighting each and every minute to get better to remain the #GOAT. Whether on the #ArmyNavyGame football field or on deployment, #GoNavy! #KnowYourMil on this #SaturdayMorning! _URL …	2952
__label__high	Be sure to give us a 5 star rating! _RETWEET …	4228
__label__moderate	#ICYMI: #USSTulsa commissioned as #USNavy's newest surface combatant, expanding #NavyCapacity - _URL … @SurfaceWarriors _IMAGE	3217
__label__moderate	#KnowYourMil about the time honored #USNavy tradition of a burial-at-sea ceremony like this one aboard #USSFortMcHenry - _URL … via @USNHistory _IMAGE	3222
__label__moderate	#USNavy photos of day: @US7thFleet Commander and #USSBlueRidge CO are welcomed in Jakarta, #Indonesia, a C-2A Greyhound launches aboard #USSAbrahamLincoln, #USStockdale arrives in #Fiji, and a Sailor tests JP-5 fuel! info and download: _URL … _IMAGE	3517
__label__moderate	Festivities are underway! @FleetWeekSF kicks off with ship arrivals, remarks - _URL … _IMAGE	4197
__label__moderate	#MilwaukeeNavyWeek is in full swing providing the @cityofmilwaukee a chance to interact with Sailors firsthand and gather a better understanding of the #USNavy and its overall missions and capabilities! _IMAGE	2486
__label__moderate	#PacificPartnership 2018 concludes in Federated States of Micronesia and now heads to Republic of Palau for second stop of mission - _URL … _IMAGE	2032
__label__moderate	MT @USPacificFleet: RADM Brian Fort takes command of #USNavy Region Hawaii, Naval Surface Group Middle Pacific - _URL … _IMAGE	1048
__label__high	Statement by Secretary of Defense James N. Mattis on the Passing of President George H.W. Bush _URL … _IMAGE	2920
__label__high	#HonorTheFallen: #USNavy identifies deceased Sailors in F/A-18F crash - _URL … @flynavy _IMAGE	1975
__label__moderate	#ICYMI: @TheCVN69 hosts future #USNavy pilots for their carrier qualifications during its underway - _URL  @flynavy _IMAGE	175
__label__small	#USNavy to issue Letters of Intent for most Sailors' PCS moves - _URL  _IMAGE	851
__label__small	LIVE Now: Watch as Vice Chief of Naval Operations Adm. Bill Moran delivers the keynote address at day one of the 2019 Surface Navy Association National Symposium. #SNA2019 _URL … _IMAGE	3065
__label__small	#TBT to June 13, 2015: #LCS10’s sponsor Dr. Jill Biden christened #USNavy’s future littoral combat ship #USSGabrielleGiffords. _IMAGE	695
__label__moderate	Today with Royal Thai Navy, we kicked off CARAT 2018. Multi-nation exercise series, Cooperation Afloat Readiness & Training strengthens our partnerships – increasing our #NavyLethality through bilateral phases with Indo-Pacific nations - _URL … (File pic) _IMAGE	2310
__label__high	Around the fleet with #USNavy photos of the day: An #F35B prepares for landing, #USSPorter transits #DanishStraits, a Sailor fires a M2 machine gun, and an AV-8B Harrier lands aboard #USSKearsarge. info and download: _URL … _IMAGE	2092
__label__moderate	MT @USPacificFleet: #PacificPartnership humanitarian assistance and disaster relief preparedness mission kicks off in #Thailand for first time - _URL … #USNSBrunswick _IMAGE	2229
__label__moderate	Thanks for visiting! MT @QPSmedia: Some of our officers were lucky enough to tour #USSRonaldReagan. Thanks for having us on board, @USNavy. _IMAGE	947
__label__moderate	LIVE SATURDAY 10A ET: #USSRalphJohnson commissioning ceremony in @CityCharleston: _URL … or #Periscope: _URL … _IMAGE	2012
__label__high	10:18P ET Update: Others being assessed. Search continues for seven Sailors - _URL  2/4	760
__label__moderate	#WednesdayWisdom:“It was almost a natural thing for guys, guys in combat to do for shipmates and comrades.”— #MedalOfHonor recipient Capt. Thomas Hudner Jr.This Saturday, the #USNavy will commission our newest ship in his honor - _URL … _IMAGE	2910
__label__moderate	#OTD 1942: The Battle of the Coral Sea, the first air-sea battle in history, ends with the Japanese retiring from the area and calling off the Port Moresby amphibious operation. Visit the @USNHistory website for more info - _URL … _IMAGE	3549
__label__small	MT @USFleetForces: Adm. Davidson talks to Norfolk-based commands about comprehensive review results. Download: _URL … _IMAGE	1422
__label__high	#USNavy is committed to its #partnerships, we are #StrongerTogether. _RETWEET …	4451
__label__moderate	MT @USNavyEurope: Founding @NATO member & key ally Iceland will host integral parts of #TridentJuncture defensive exercise: 50K participants & 31 nations working toward regional stability. Adm. Foggo arrived today & met with P-8A crew, operating from Keflavik. #NavyReadiness _IMAGE	2743
__label__high	#USSConstitution gets underway and celebrates 220 years - _URL … #242NavyBday @bostonNHP @USNHistory _IMAGE	1368
__label__moderate	LIVE NOW: Watch #USNavy's newest Sailors graduate boot camp. #ForgedByTheSea _RETWEET …	2249
__label__moderate	#USNavy and @rcn_mrc commence bilateral maritime operations in Northern Atlantic, strengthening our vital and longstanding partnership - _URL … #NavyPartnerships @USSHARRYSTRUMAN @US2ndFleet (File photo) _IMAGE	2615
__label__moderate	Temporary @DeptofDefense exception to policy allowing select service members to transfer their Post-9/11 #GIBill education benefits - _URL … via @usnpeople _IMAGE	3123
__label__moderate	#USNavy photos of the day: #USSTheodoreRoosevelt conducts flight operations and maintains aircraft, #USSMakinIsland launches F-35s; and service members from #dodpaa search for our missing brothers in arms in Vietnam. info & download : _URL  _IMAGE	4407
__label__moderate	.@NavalAcademy's #ArmyNavyGame uniform honors rivalry and draws on an emblem of pride – their mascot, Bill the Goat. So, we’re showing our pride in the Greatest Navy Of All Time, the #GOAT! #GoNavy #KnowYourMil @JamieErdahl _URL …	2949
__label__moderate	#USSCarney departed Naval Station Rota, #Spain, for a patrol in the @USNavyEurope area of operations in support of U.S. national security interests in Europe and Africa - _URL … _IMAGE	3359
__label__moderate	Right back where a #USNavy ship and its Sailors belong! #USSGeraldRFord returns to sea - _URL … _IMAGE	4252
__label__moderate	#USNavy Meritorious Advancement Program gaining a season and increasing quotas - _URL … via @usnpeople _IMAGE	3180
__label__high	#USNavy accepts delivery of future #USSManchester #LCS14 - _URL … (File photo) _IMAGE	1924
__label__small	Sir, thank you for you and your family's service in our #USNavy! #242NavyBday	1340
__label__moderate	"MT @SECNAV76: “I am proud to announce that @NPS_Monterey has been ranked as the #1 graduate school for Homeland/National Security & Emergency Management by #usnews, above Harvard & Columbia, & continues to be a center of excellence for the DoD and USCG."" _URL … _IMAGE"	2025
__label__moderate	MT @USPacificFleet: #USSommerset #LPD25 arrived in Guam on Thursday for port visit in midst of deployment, @Amphib7FLT operations. #USNavy _IMAGE	465
__label__moderate	#HonorTheFallen: Naval Special Warfare Center commanding officer on SO1 Peters who died during #FleetWeekNYC - _URL  (1/2) _IMAGE	675
__label__moderate	RT on this #MilitarySpouseAppreciationDay to thank all of our #USNavy spouses for everything they do! _IMAGE	575
__label__high	Lots of hands make light work! #NavyPartnershipsWhile deployed in the Indo-Pacific region, #USNavy Seabees work alongside their Filipino counterparts to construct a new two-classroom school in Palawan. Keep up the good work, shipmates! _IMAGE	4309
__label__high	#FridayFeeling: Taking off for the weekend? Just know the #USNavy has the watch. _IMAGE	972
__label__small	LIVE 10:30A ET: Watch as our newest #USNavy chief petty officers in National Capital Region are pinned with anchors and are advanced to rank of chief during a ceremony with @CNORichardson at @NavyMemorial in Washington, D.C.: _URL … _IMAGE	2630
__label__moderate	#ThursdayThoughts: Not every #USNavy Sailor gets a swim call during deployment, but those who do take full advantage! _IMAGE	967
__label__high	Thank you, Sir, for recognizing our shipmates' service! MT @WhiteHouse: This #ChristmasEve2017, @POTUS @realDonaldTrump talked with members of US military via video teleconference. All five branches are represented during the call with troops from various bases around the world. _IMAGE	1680
__label__moderate	MT @SurfceWarriors: #USSMilius to be #ForwardDeployed to Yokosuka, #Japan in 2018 after maintenance & modernization _URL  _IMAGE	960
__label__high	#USNavy accepts delivery of future littoral combat ship #USSOmaha - _URL … _IMAGE	1235
__label__moderate	#USSBonhommeRichard will stand ready to conduct operational tasking before entering an extended maintenance availability, including upgrades and modernization to operate #F35B Joint Strike Fighter. #NavyReadiness #NavyLethality _RETWEET …	2193
__label__moderate	#USNavy photos of the day: Sailors ready an MQ-8B Fire Scout aboard #USSGabrielleGiffords, EA-18G Growlers refuel with the @usairforce, #USSGermantown conducts a GQ drill, and @USNavyCNO visits the Ministry of Defense in #Japan. info & download _URL … _IMAGE	4156
__label__high	Undersea Rescue Command completes exercises off coast of #Alaska, enhancing our #USNavy's rescue capabilities in unfamiliar environments - _URL … #NavyReadiness _IMAGE	2869
__label__moderate	#USSAmerica Amphibious Readiness Group departs for scheduled deployment - _URL  _IMAGE	872
__label__moderate	#OTD in 1917: US declares war on Germany, entering World War I. @USNHistory on 1st American shots - _URL  #WWICentennial _IMAGE	380
__label__high	#USNavy photos of the day:Sailors lower the national ensign aboard #USSAbrahamLincoln, #USSCarney transits the #BlackSea alongside the Romanian navy, a Sailor stands watch, and #USSDwightDEisenhower holds an all-hands call. info and download: _URL … _IMAGE	2540
__label__moderate	Sailors, stay informed. New uniform mobile app has new name, new guidance. Check it out today - _URL … _IMAGE	3897
__label__moderate	Top #USNavy and @USMC engineers and scientists recognized - _URL … _IMAGE	2370
__label__moderate	MT @USPacificFleet: U.S. & #SriLanka partner for first Cooperation Afloat Readiness & Training maritime exercise - _URL … _IMAGE	1284
__label__moderate	#MondayMotivation: Starting the week with a larger #USNavy fleet thanks to #USSCharleston's commissioning this weekend, increasing #NavyCapacity as we build the #NavyTheNationNeeds - _URL … @SenatorTimScott _IMAGE	3268
__label__moderate	MT @USNavyEurope: During #CutlassExpress, 15 nations are working to develop capabilities to enhance maritime security and stability. Here, military members from Tanzania People's Defence Force participate in a visit, board, search and seizure drill in Pemba, #Mozambique. _IMAGE	3159
__label__small	#USNavy set to survey downed C-2A Greyhound - _URL … via @US7thFleet _IMAGE	1809
__label__small	#ICYMI: New commander takes the helm at @CNICHQ - _URL  _IMAGE	360
__label__high	#USNavy photos of the day: Sailors handle ordnance aboard #USSAbrahamLincoln, #USSFlorida surfaces in the #MediterraneanSea, the @BlueAngels fly with a B-29 Superfortress, and #USSForrestSherman & #USNSAlanShepard conduct an unrep. info & download _URL … _IMAGE	4245
__label__moderate	#OTD 1906: President Theodore Roosevelt becomes the first President to visit a foreign country while in office, traveling to #Panama aboard #USSLouisiana _IMAGE	1463
__label__small	Vice Adm. Lewis: We in the #USNavy are America’s away team, and @US2ndFleet stands ready. We will take our place on the team, be ready to fight to maintain the peace. #US2ndFleet #ReadyToFight	2559
__label__moderate	#USNavy, @RoyalNavy, and coalition partners have come together in the #PersianGulf for #MCMEX18, the premier quarterly mine countermeasures exercise in the Middle East held to help demonstrate the shared commitment to ensuring unfettered maritime operations in the region. _IMAGE	2619
__label__moderate	LIVE NOW: Watch #USNavy's newest Sailors graduate boot camp - _URL … #ForgedByTheSea _IMAGE	1810
__label__small	Acting Secretary of the Navy Sean Stackley on #USNavy's future #USSBillings #LCS15 - _URL  _IMAGE	828
__label__moderate	#CutlassExpress 2019.2 is in full swing in Djibouti! The exercise brings together #USNavy partners to improve regional cooperation and help the U.S., East African and Western Indian Ocean nations increase capabilities to counter illicit maritime activity. #NavyParterships _IMAGE	4279
__label__moderate	"MT @USPacificFleet: #USSJohnCStennis earns Pacific-based aircraft carrier Battle ""E"" award: _URL  @flynavy #USNavy _IMAGE"	335
__label__moderate	#WednesdayWisdom: #CyberSecurity threat is real, but you can make a difference - _URL … _IMAGE	1320
__label__small	This is happening at @SoldierField. #WarriorGames is a Paralympic-style competition for wounded, ill and injuried service members.	846
__label__high	LIVE NOW: Watch the #USNavy's newest Sailors graduate boot camp before they’re #ForgedByTheSea. _RETWEET …	3443
__label__moderate	#USSFitzgerald to change homeport to #Pascagoula, in support of repairs following collision with a merchant vessel - _URL … _IMAGE	1248
__label__moderate	U.S., and allied forces from Australia, Canada and New Zealand, kicked-off Explosive Ordnance Disposal (EOD) -exercise HYDRACRAB in Guam. #FreeandOpenIndoPacific #Navypartnerships _URL … _IMAGE	3990
__label__moderate	MT @USPacificFleet: #USSBonhommeRichard, @USMC depart Okinawa to continue regional patrol, join exercise #CobraGold - _URL … _IMAGE	1850
__label__small	.@CNORichardson & @NavyMCPON taking questions now for #Facebook all hands call. navysocialmedia@navy.mil _URL … _IMAGE	1145
__label__moderate	#USSGeraldRFord accepts first advanced weapons elevator, marking a major milestone for the ship and the #USNavy Ford-class of aircraft carriers to follow - _URL … #NavyLethality #NavyCapacity @flynavy @secnav76 _IMAGE	3087
__label__small	The future of #USNavy training is here! Through Ready, Relevant Learning, Sailors are now sharpening their skills via state-of-the-art simulators and earning qualifications in applications that they can now carry with them to the fleet - _URL … _IMAGE	4313
__label__small	LIVE SOON. MT @NavyMedicine: Capt Johnson (Bio: _URL ) #HASC #NavyMedicine TBI programs testimony _URL  _IMAGE	494
__label__moderate	#USSAnchorage's port visit to Visakhapatnam – as well as a Dec. 12 visit by Vice Adm. Phil Sawyer, commander of @US7thFleet, to New Delhi – are the latest examples of a growing naval partnership. _RETWEET …	3006
__label__high	#Breaking: Vice Adm. Mike Gilday has been nominated to become the #USNavy's 32nd Chief of Naval Operations. _URL … _IMAGE	3879
__label__high	MT @ExSeaBreeze: #ExerciseSeaBreeze features more than 30 surface ships! #USSCarney is one of the ships putting in the work. #DDG64 Sailors conducted a visit, board, search and seizure #VBSS drill with the #Bulgarian navy yesterday. #NavyPartnerships _IMAGE	3832
__label__moderate	End of an era: #USNavy’s P-3C Orion embarks on its final deployment - _URL … via @NavyTimes _IMAGE	3493
__label__moderate	MT @SurfaceWarriors: To stay sharp, #USSMcCampbell Sailors run firefighting drills even while on patrol in the #IndoAsiaPacific region. _IMAGE	608
__label__small	Vice Chief of Naval Operations Adm. Bill Moran visits Bahrain, meeting with Sailors, regional allies, Bahraini officials and senior naval leadership - _URL … via @US5thFleet _IMAGE	2945
__label__moderate	Check out your #USNavy photos of day: Sailors stand lookout watch, @Gipper_76 and #USSAntietam conduct a fueling-at-sea, @CVN70 conducts a burial-at-sea, and #USSBainbridge transits the #DanishStraits. info download: _URL  _IMAGE	2341
__label__high	Congratulations @RoyalNavy! As your Navy grows our #NavyPartnership grows with it. _RETWEET …	4422
__label__moderate	MPT&E Fleet Master Chief retires with over three decades of #USNavy service - _URL  _IMAGE	72
__label__moderate	MT @USFleetForces: Landing craft, air cushion & assault amphibious vehicles depart #USSArlington for a beach landing during #BALTOPS. _IMAGE	719
__label__small	LIVE NOW: Career Development Symposium empowers Sailors with knowledge & tools to manage their #USNavy careers - _URL … _IMAGE	1230
__label__small	LIVE 9:30A ET: @secnav76, @CNORichardson and @CMC_MarineCorps testify before #SASC about Department of the Navy's Fiscal Year 2020 budget request.: _URL …: _URL … _IMAGE	3427
__label__moderate	#USNavy photos of the day: a #SuperHornet launches aboard #USSAbrahamLincoln, #USNSComfort Sailors provide care in #Grenada, #EOD techs strengthen #NavyPartnerships at #NorthernChallenge 2019, and #USSFarragut departs for deployment. info & download _URL … _IMAGE	4119
__label__moderate	Check out your #USNavy photos of the day: An F/A-18F #SuperHornet lands aboard @USSHARRYSTRUMAN, #Sailors hold a flight-operations brief, a #NavalOfficer stands watch, and a Sailor has the #VirtualReality con! Download all the action here: _URL  _IMAGE	2379
__label__high	#BREAKING: Submarine rescue chamber and other assets being mobilized at @MCASMiramarCA to support search for Argentinean Navy submarine A.R.A. San Juan - _URL … _IMAGE	1503
__label__moderate	We all know what time of the year it is. #ChiefSeason #AtTheHelm _IMAGE	4011
__label__moderate	#USNavy #USSAshland and @USMC Combat Logistics Battalion 31 begin Defense Support of Civil Authorities support following Typhoon Yutu - _URL … (File photo) _IMAGE	2817
__label__moderate	#OTD 1996: #USSWyoming #SSBN742, Ohio-class ballistic missile submarine, commissioned at Groton, Connecticut. @GovMalloyOffice _IMAGE	876
__label__small	As part of the ongoing effort to improve residents’ housing experience, the #USNavy kicked off a new course this week at Naval Air Station Jacksonville on conducting housing inspections. - _URL … _IMAGE	4169
__label__moderate	The #USNavy photos of day: #USSJohnCStennis and @MarineNationale's FS Charles De Gaulle lead a formation in the #RedSea, a Sailor returns home from deployment, and #USSAbrahamLincoln anchors off the coast of #Spain. info and download: _URL … _IMAGE	3470
__label__moderate	MT @US5thFleet: #USNavy Sailors simulate firefighting during a main space fire drill aboard #USSJasonDunham in #US5thFleet, supporting naval operations to ensure maritime stability and security in the Central Region. #NavyReadiness _IMAGE	2773
__label__small	.@NavyMCPON attends #UNITAS2017, world's longest-running annual multinational maritime exercise - _URL  _IMAGE	966
__label__moderate	#USNavy prepares for #HurricaneDorian in Hampton Roads - FILE PHOTO _URL … _IMAGE	4051
__label__small	LIVE 9A ET: @CNORichardson discusses maintaining maritime superiority at @AtlanticCouncil. _URL … _URL … _IMAGE	3165
__label__moderate	#USNavy Sailors assigned to Underwater Construction Team 1 participated in a media day focusing on dive mission capabilities during @ExSeaBreeze 2019 in Odesa, #Ukraine. #NavyPartnerships - _URL … _IMAGE	3821
__label__moderate	#USNavy photos of the day: Exercise #LaPerouse takes place in the #GulfOfBengal, #USSNewYork crew members salute the #FreedomTower, Surface Development Squadron One is established, and pre-flight checks occur aboard #USSKearsarge. info and download: _URL … _IMAGE	3638
__label__moderate	MT @USAmbPyatt: Impressive visit to Marathon to greet our great #USNavy Sailors & to see demonstration of @USNavyEurope MH60R Sea Hawk helicopter visiting from @USSHARRYSTRUMAN Strike Group, currently in the Mediterranean. Thanks @Hellenic_MOD, MG Flaris for hosting. _IMAGE	2906
__label__small	@LAFleetWeek kicked off with ship arrivals - _URL … #LAFleetWeek2019 _IMAGE	4036
__label__high	#USNavy is looking forward to Monday’s release of the new #TopGunMaverick trailer. Be sure to check it out. _RETWEET …	4457
__label__moderate	Today we are throwing it back #TBT to 2009 and the commissioning ceremony of the Arleigh Burke-class destroyer #USStockdale #DDG106. Thank you for 10 years of maintaining #NavyReadiness and #NavyLethality in defense of our nation and its allies. _IMAGE	3474
__label__moderate	#ICYMI: #USNavy to christen Expeditionary Sea Base USNS Miguel Keith (ESB 5) - _URL … _IMAGE	4233
__label__small	You are correct. @CNORichardsonj is not Adm. Richardson's account, which is @CNORichardson. _RETWEET …	1898
__label__moderate	#NavyLethality, mission command and a #CultureOfExcellence: @SurfaceWarriors commander charges the fleet in this era of great power competition - _URL … #NavyReadiness _IMAGE	3331
__label__small	MT @NavyMedicine: @MyNHB making a pledge to end sexual assault and harassment - _URL  #SAAPM #SAAM _IMAGE	419
__label__moderate	Thank you to the Los Angeles-class fast attack submarine USS Buffalo for 35 years of dedicated #USNavy service - _URL … _IMAGE	2413
__label__moderate	#USNavy #Seabees and Royal Thai Navy are working together to give back to the local community and strengthen our military-to-military bond as part of Exercise Cobra Gold 19. #NavyPartnerships _IMAGE	3158
__label__small	"MT @secnav76: ""The American people stand in gratitude and admiration for the work you do here. When our ships travel the world, our allies and adversaries see the same strength I see today."" - #SECNAV76 to the workforce at Portsmouth Naval Shipyard"	3528
__label__moderate	#USNavy announces NEC code overhaul & updated enlisted rating communities & career fields - _URL  _IMAGE	897
__label__moderate	Naming our newest Arleigh Burke-class guided-missile destroyer after an American hero from Hawaii. _RETWEET …	3765
__label__small	LIVE NOW: #USNavy #VCNO ADM Bill Moran testifying before #SASC subcommittee on Current Readiness of US Forces _URL  _IMAGE	144
__label__moderate	LIVE SOON: We will #HonorTheFallen on #MemorialDay at @NYCParks' Soldiers' and Sailors' Monument. #FleetWeekNYC. _IMAGE	658
__label__high	Search for three Sailors expands in Philippine Sea following C-2A Greyhound aircraft crash - _URL … (File pic) _IMAGE	1527
__label__small	SECNAV visits Truman during peak of COMPTUEX to observe the strike group's operational capabilities #NavyReadiness - _URL … _IMAGE	1920
__label__moderate	MT @USNavyEurope: #USSCarney & #USSHueCity moored in Odessa, #Ukraine readying for at sea phase of exercise #SeaBreeze 2017. #ReadyForces _IMAGE	878
__label__high	#USNavy Sailors and Pakistan Navy sailors conducted a visit, board, search and seizure #VBSS exercise aboard #USSNormandy yesterday as part of #IMX19. #NavyPartnerships _IMAGE	4289
__label__high	#BREAKING: Researchers announce wreckage from USS Indianapolis located - _URL … @PaulGAllen@USNHistory @IndyMayorJoe _IMAGE	1084
__label__small	LIVE 11A ET SATURDAY: #SSN789's #IndianaChristening with @VP as principal speaker. Watch live here on #Periscope - _URL  _IMAGE	502
__label__high	#USSJohnCStennis & #USSEssex strike groups conducted operations in Arabian Sea Dec 14.#USNavy functions as integrated naval force, providing maritime dominance for our nation & its partners as America's forward deployed force _URL … #NavyLethality #NavyCapacity _IMAGE	2977
__label__moderate	#USNavy partners with @NOAA on glider #hurricane research program - _URL … #NavyInnovates @weatherchannel @wunderground @JimCantore @alroker _IMAGE	2475
__label__moderate	Commander, Submarine Group 9 holds change of command ceremony - _URL … _IMAGE	1644
__label__moderate	Check out the #USNavy's participation during the Parade of Ships in Elliott Bay during the 69th annual #Seattle @SeafairFestival Fleet Week! _IMAGE	2458
__label__high	#My5WordPledge: I'll protect and defend America! _IMAGE	1693
__label__small	Questions about a military move? Help is available - _URL  _IMAGE	10
__label__moderate	LIVE NOW: Welcome to fleet! Watch #USNavy's newest Sailors graduate boot camp #ForgedByTheSea _RETWEET …	2153
__label__moderate	MT @CBSNews: Inside the #USNavy's newest, fastest submarines - _URL  _IMAGE	571
__label__moderate	MT @USPacificFleet: #USSBonhommeRichard arrives in Thailand for port call, exercise #CobraGold - _URL … #LHD6 @Amphib7FLT @US7thFleet _IMAGE	1882
__label__moderate	MT @POTUS: Congratulations to these amazing #USNavy Submarine Jr. Officers of the Year! _URL  _IMAGE	343
__label__moderate	From hangar bay to movie theater.#USSTheodoreRoosevelt Sailors were treated to a pre-screening of @Marvel’s @Avengers: #InfinityWar while deployed in Pacific Thursday – a day before movie opened. @Disney _IMAGE	2157
__label__moderate	MT @Amphib7FLT: Even in the rain, the work doesn't stop! #USNavy #USSBlueRidge Sailors conduct an underway replenishment-at-sea with #USNSMatthewPerry (T-AKE 9)! _IMAGE	3286
__label__small	Thanks for your service shipmate!	1312
__label__moderate	All @DeptofDefense services preparing joint Tenant Bill of Rights to ensure service members and their families have safe, quality homes and communities, and clear rights while living in them - _URL … @CNICHQ _IMAGE	3274
__label__moderate	#BREAKING: @CNORichardson announces Fleet Master Chief Russell Smith has temporarily assumed the duties of the Master Chief Petty Officer of the Navy (MCPON) - _URL … _IMAGE	2342
__label__moderate	#ICYMI: We're expanding #USNavy #Cyber Warrant Officer Program to meet increasing demand for officers with specific computer network operations knowledge, skills and abilities - _URL … via @usnpeople _IMAGE	2295
__label__moderate	#USNavy photos of the day: The Navy gets a new @USNavyCNO, an F/A-18E Super Hornet lands aboard #USSAbrahamLincoln, CPO Heritage Week continues aboard @USSConstitution, and a Sailor stands watch aboard #USSGreenBay. info & download : _URL … _IMAGE	4009
__label__small	Resourcing a Ready Surface Force, #RROC FY20 Budget investments will make #USNavy fleet safer and more effective - _URL … _IMAGE	3543
__label__moderate	#USSAmerica departs #Singapore after holiday visit - _URL … (File pic) _IMAGE	1697
__label__high	Fair winds and following seas, shipmate.We have the watch. _RETWEET …	1893
__label__moderate	#USNavy hospital corpsmen and doctors with #USNSComfort prepared a presentation for Ecuadorian service members that outlined medical tactics and training used to maintain medical readiness - _URL … #NavyPartnerships _IMAGE	2802
__label__small	 LIVE FRIDAY 10A ET: #US2ndFleet establishment buildups from its legacy, and signifies our #USNavy's dedication and renewed focus on naval operations on East Coast and North Atlantic - _URL … _IMAGE	2548
__label__moderate	10:18P ET Update: Two patients requiring medical evacuation, including #USSFitzgerald CO Cmdr. Bryce Benson - _URL  1/4	761
__label__small	Sailors, as #Winter approaches, stay up-to-date on recent uniform changes - _URL … _IMAGE	4424
__label__small	.@USFleetForces Command kicks off #USNavy civilian acculturation program - _URL … #NavyReadiness _IMAGE	3869
__label__small	As part of his first #VPinASIA travel, @VP spoke to service members aboard #USNavy's #USSRonaldReagan in #Japan - _URL … _IMAGE	453
__label__small	UPDATE: Due to technical difficulties, we are unable to bring you today's RTC graduation live. We are working on being able to provide coverage of today's event at a later date. We apologize for the inconvenience. _IMAGE	3026
__label__high	Blue-Green team unite! #LCAC assigned to #USSWasp transport equipment belonging to the 31st Marine Expeditionary Unit. Together the #USNavy and @USMC provide a flexible and lethal crisis response force ready to perform a wide range of military operations in the Indo-Pacific. _IMAGE	3819
__label__moderate	Continuing to train and maintain readiness in the @USNavyEurope area of operations, #USSCarney completes Formidable Shield 19 - _URL … _IMAGE	3607
__label__moderate	"On this #CyberMonday, remember the #cyber threat is real. Shop smart online:: Know the seller and the item: Avoid clicking links in emails: Have a safer checkout with ""https"" addresses: Keep records: _URL … _IMAGE"	1539
__label__moderate	.@CNORichardson completes 10 day around-the-world trip, meeting with our forward #USNavy deployed forces, partners and allies, and those who meet us on the seas - _URL … _IMAGE	3098
__label__small	Around fleet with today's #USNavy photos of day:#USSMomsen pulls into #Anchorage, #Alaska; recruits stand at attention; a #midshipman takes the #VirtualReality Conn; and an E-2D Hawkeye lands aboard #USSRonaldReagan. info and download: _URL … _IMAGE	2524
__label__moderate	MT @NavStress: Build self-confidence by completing something you're good at first, then tackling the tougher task. #SundaySelfCare _IMAGE	581
__label__high	It’s #NationalDoctorsDay! Thank you to our #USNavy doc making a difference around the world! _IMAGE	340
__label__small	TODAY 1:40P ET: Deputy Assistant Secretary of the Navy for Budget RADM Brian Luther to brief #FY19Budget _RETWEET …	1881
__label__moderate	MT @NAVAIRNews: From the desk of an acquisition employee to the cockpit of an F/A-18 Super Hornet, together, #WeAreNavalAviation, and we #MakeAnImpact! - _URL … _IMAGE	3546
__label__small	LIVE NOW: Watch #USNavy's newest Sailors graduate boot camp before they're #ForgedByTheSea. _URL …	3444
__label__high	#BREAKING: @SECNAV Posthumously Awards Wings Of Gold To @NASPCOLA Shooting Victims.Full Story: _URL … _IMAGE	4423
__label__small	LIVE 2:15P ET: RDML Druggan hosts Surface Warfare Domains Panel at #SNA2018 - _URL … @SurfaceWarriors _IMAGE	1747
__label__moderate	Don’t forget to join LIVE at 10:00 AM ET as Adm. John Richardson is relieved as the 31st Chief of Naval Operations and Adm. Mike Gilday accepts his new role as the #USNavy's 32nd @USNavyCNO. _IMAGE	4002
__label__small	MT @NAVAIRNews: VADM DeWolfe Miller, Commander, @FlyNavy, discusses readiness recovery and the current state of naval aviation on the latest edition of AIRWaves. Available on @SoundCloud, @iTunes or @GooglePlayMusic #NavyReadiness #PodcastFriday _URL … _IMAGE	3145
__label__small	#DYK: #SSN789 is the 16th Virginia-class fast attack submarine and the 6th Virginia-class Block II submarine. #IndianaChristening _IMAGE	512
__label__high	MT @ChiefPentSpox: Yesterday, #SecDef Mattis announced the @USNavy hospital ship #USNSComfort will deploy to #SouthAmerica this fall to support ongoing response efforts to the humanitarian crisis in the region. _IMAGE	2529
