__label__small	It's time for the annual @usnavyband Concert on the Avenue series at the @NavyMemorial in Washington, D.C.! Last night was the second performance of 2019. Check out the #NavyBand calendar for a full schedule of special events and national tours: _URL … _IMAGE	3720
__label__small	ICYMI: @USNavyCNO John Richardson released Version 2.0 of the Navy Family Framework on August 14th as part of a continuous effort to reinforce the #USNavy’s commitment to families. Learn More _URL … _IMAGE	3980
__label__high	RT to wish all of our #USNavy moms Happy #MotherDay2017! _IMAGE	583
__label__high	#NeverForget MT @DeptOfDefense: Please join us as we go live at the Pentagon #September11 Memorial Observance Ceremony at 9:15A ET _IMAGE	1200
__label__moderate	MT @USNavyEurope: #USSCarney & #USSHueCity moored in Odessa, #Ukraine readying for at sea phase of exercise #SeaBreeze 2017. #ReadyForces _IMAGE	878
__label__moderate	MT @USPacificFleet: #USSHopper returns to Pearl Harbor after deployment to @US7thFleet & @US5thFleet - _URL  (File pic) _IMAGE	205
__label__high	.@USNavyCNO Meets Naples Sailors, Highlights Readiness, Importance of Free, Open Maritime Commons - _URL … _IMAGE	4231
__label__small	#USNavy 10th Fleet Sailors participate in #WEST2018 - _URL … via @USFLEETCYBERCOM _IMAGE	1864
__label__high	While most of US is asleep tonight, #USNavy @USNRL telescopes are scheduled to launch as part of a historic @NASA mission to the Sun.The goal: Better understanding space weather since it can disrupt essential technologies that we use - _URL … #NavyReadiness _IMAGE	2505
__label__high	No personnel were injured when a #USNavy guided-missile cruiser and dry cargo ship made contact during an underway replenishment off the southeastern coast of the United States today - _URL … via @USFleetForces (File photo) _IMAGE	3166
__label__moderate	The future of your Navy-Green team is here. Check out the @USMC in action as they launch an RQ-21A Blackjack Unmanned Aerial System aboard the #USNavy San Antonio-class amphibious transport dock ship #USSJohnPMurtha. _IMAGE	3423
__label__high	RT to help us salute our fellow courageous and steadfast protectors in the @USArmy, @USMC, @USAirForce and @USCG! #ArmedForcesDay _IMAGE	607
__label__high	MT @SurfaceWarriors: #USNavy and @USMC providing around-the-clock Hurricane #Maria relief - _URL … via @USNINews _IMAGE	1259
__label__moderate	LIVE NOW: Watch our #USNavy's newest Sailors graduate boot camp before they’re #ForgedByTheSea. _RETWEET …	3480
__label__moderate	#DYK: #USSGeraldRFord has advanced #tech like Electromagnetic Aircraft Launch System and Advanced Arresting Gear - _URL  _IMAGE	933
__label__moderate	Strengthening #NavyPartnerships around the world, #USNavy's USS Preble completes cooperative deployment with @Australian_Navy HMAS Melbourne - _URL … _IMAGE	3485
__label__small	MT @NavBaseSD: CNP Vice Adm. Robert Burke & FLTCM April Beldo discusses Sailor 2025 initiative during all-hands call _URL  _IMAGE	52
__label__moderate	Wednesday's #USNavy photos of the day: Sailors conduct a VBSS drill during #EagleSalute18, #USSCarney visits Algeria, ships sail in a parade during #Seattle @SeafairFestival Fleet Week, and an #F35C conducts an aerial refueling test! Download the action — _URL … _IMAGE	2459
__label__small	Weekly exemption reviews aiding in hiring critical #USNavy positions - _URL  _IMAGE	304
__label__small	MT @NYCNavy: NOW #USSHueCity makes its approach to Staten Island. #VeteransWeek #NavyInNYC _IMAGE	1435
__label__moderate	JUST IN: #USNavy Region Mid-Atlantic lifts #FlorenceHurricane2018 evacuation for personnel residing in Virginia Zone A - _URL … _IMAGE	2624
__label__small	#ICYMI: #USNavy announces NEC code overhaul & updated enlisted rating communities & career fields - _URL  _IMAGE	900
__label__small	Mark your calendar; this is an issue we will continually address. _RETWEET …	4005
__label__small	#USNavy photos of the day: Adm. James Holloway II is laid to rest at #USNA, #USSCarney transits the Atlantic Ocean with #ESPSAlvarodeBazan, #USSGettysburg is in dry-dock, and #USSMcCampbell conducts a live-fire exercise. info & download : _URL ? _IMAGE	4473
__label__moderate	Maintaining a forward #USNavy presence and demonstrating our commitment to our @NATO allies and partners. _RETWEET …	3951
__label__moderate	#ICYMI: #USSTheodoreRoosevelt participates in Exercise Northern Edge 2019 - _URL … _IMAGE	3578
__label__small	MT @US5thFleet: #USSLaboon makes ANOTHER drug bust 4 days after seizing 270 kg of heroin. Now, 500 kg of Hashish - _URL  _IMAGE	301
__label__high	"We know you like to ""Aim High,"" @usairforce--so that must be why you're aiming for the #USNavy. No worries, though, @NavyFB will handle this tomorrow on the field. _RETWEET …"	4185
__label__moderate	.@NoradNorthcom commander visits #USSKearsarge, thanks Sailors and Marines for their #PuertoRico support - _URL … @fema _IMAGE	1354
__label__high	.@CNORichardson statement on C2-A aircraft crash - _URL … _IMAGE	1523
__label__moderate	#USSPhilippineSea Sailors walk in the #MardiGras18 Floral Parade through downtown @City_of_Mobile, #Alabama, Monday, during a scheduled port visit to the city. _IMAGE	1884
__label__moderate	Just days after its commissioning at the @NavalAcademy, #USNavy #USSiouxCity arrived today at its homeport in Mayport, Florida. @SurfaceWarriors _IMAGE	2880
__label__moderate	This weekend, our #USNavy's future #USSTulsa will be commissioned in #SanFrancisco, expanding our #NavyCapacity. Be sure to watch #LCS16’s commissioning ceremony live Saturday at 1P ET / 10A PT.: _URL …: _URL … _IMAGE	3206
__label__high	#USSVellaGulf returns from 8-month deployment - _URL … (File photo) _IMAGE	1632
__label__moderate	After recently conducting maritime exercise in the #RedSea alongside @MarineNationale's Charles de Gaulle Carrier Strike Group, #USSJohnCStennis arrives in Marseille, #France for port visit- _URL … _IMAGE	3511
__label__small	MT @USNHistory: #OTD in 1957: More than 100 ships from 17 nations take part in the International Naval Review at Hampton Roads, Va. _IMAGE	710
__label__small	We have arrived! #USSMontgomery (LCS 8) was welcomed in Malaysia as part of Maritime Training Activity #MTAMalaysia2019. The exercise demonstrates 25 years of #USNavy and Royal Malaysian Navy partnership focused on ensuring maritime peace and stability. _IMAGE	3970
__label__small	LIVE NOW: Day 2 of Sea-Air-Space Expo underway with #Cyber Operations in Sea Services panel - _URL  #SAS17 #NavyCyber _IMAGE	369
__label__moderate	Today's #USNavy photos of the day:Surgery is performed aboard #USNSComfort in #Colombia, an F/A-18F Super Hornet launches aboard @USSHARRYSTRUMAN, Sailors handle ordnance aboard #USSEssex, and #USSMason maintans #NavyReadiness. and : _URL … _IMAGE	2875
__label__moderate	#AdviceForPeopleJoiningTwitter: Follow @USNavy for the latest on how our Sailors are protecting and defending America! _IMAGE	484
__label__small	@JoeFlacco, looks like a great #SelfieWithASailor! Thanks for the tour of the @NFL @Ravens’ practice field. #MDFleetWeek @NavyOutreach _IMAGE	2699
__label__moderate	MT @CNORichardson: Learning organizations like @NPS_Monterey are critical in maintaining our strategic advantage. #NavyReadiness #NavyLethality _URL … _IMAGE	3213
__label__moderate	MPT&E Fleet Master Chief retires with over three decades of #USNavy service - _URL  _IMAGE	72
__label__small	TODAY: RADM Luther to brief Dept. of the #USNavy's President's Fiscal Year 2018 Defense Budget - _URL  #Budget2018 _IMAGE	620
__label__small	MT @Amphib7FLT: Training for anything - #USSWasp and other #Amphib7Flt #Sailors get firsthand experience taking on fires. #ReadyForces @SurfaceWarriors _IMAGE	1828
__label__moderate	Commander, Submarine Group 9 holds change of command ceremony - _URL … _IMAGE	1644
__label__small	#ICYMI: @USNavyCNO recently released guidance to the fleet that focuses on warfighting, warfighters, and the future of the #USNavy.Get caught up today: _URL … _IMAGE	4412
__label__high	Not only was this Sailor #ForgedByTheSea, he reenlisted in it too! BZ shipmate. _RETWEET …	3463
__label__moderate	The #USNavy photos of the day:@JointBasePHH preps for #HurricaneLane in #Hawaii, #USSCarney views some lightening in the #BlackSea, recruits receive training at Navy boot camp, and a Tuskegee Airman speaks to CPO selectees. info and download: _URL … _IMAGE	2573
__label__small	MT @USPacificFleet: #USStethem Sailors joined the Shimoda community for the 80th Black Ship Festival, commemorating the anniversary of Commodore Matthew Perry's visit following the signing of the 1854 Treaty of Peace and Amity between the U.S. and Japan #NavyPartnerships _IMAGE	3610
__label__high	MT @US7thFleet: Divers continue to search #USSJohnSMcCain for the missing. At sea, search area expanding - _URL … _IMAGE	1120
__label__high	#BREAKING: #USNavy releases collision report for #USSFitzgerald and #USSJohnSMcCain collisions - _URL … _IMAGE	1403
__label__high	: #USSGeraldRFord ushering in new age of #tech & innovation _URL : Commissioning Sat. 10A ET _URL  _IMAGE	943
__label__moderate	#USSMichaelMonsoor commissioning ceremony honors #USNavy SEAL’s legacy - _URL … via @SurfaceWarriors _IMAGE	3131
__label__high	Back at sea and back in action! Check out the #USNavy aircraft carrier #USSDwightDEisenhower as it conducts its first flight operations since returning to sea after completing a Planned Incremental Availability. #NavyReadiness #NavyLethality _IMAGE	3421
__label__moderate	#GoNavy, Beat @USArmy! MT @ArmyNavyGame: We are proud to announce the future location of #ArmyNavy football! _IMAGE	1115
__label__small	LIVE SOON: @SECNAV76 and @CNORichardson join @GenRobertNeller to testify before Senate Committee on Appropriations Subcommittee on Defense to review #FY19Budget request for #USNavy and @USMC - _URL … _IMAGE	2134
__label__moderate	LIVE NOW: Watch #USNavy's newest Sailors graduate boot camp before they're #ForgedByTheSea. _URL … _IMAGE	3739
__label__small	.@NavyMedicine establishes policy for long-term #opioid therapy safety - _URL … _IMAGE	2082
__label__moderate	#DYK: #IgnatiusDDG117 will be the #USNavy's 67th Arleigh Burke-class destroyer _IMAGE	391
__label__moderate	#OTD 2002 : #USSMcCampbell is commissioned in #SanFrancisco in honor of #WWII Veteran #MedalOfHonor recipient Capt. David McCampbell. _IMAGE	1072
__label__moderate	#PodcastFriday: On latest Soundings, importance of expanding and strengthening #USNavy's network of partnerships - _URL  _IMAGE	384
__label__high	That #FridayFeeling when you greet your children during your #USNavy squadron's homecoming. Welcome back VRC-40! @flynavy _IMAGE	2969
__label__high	Better employment of #USNavy forces and interoperability with allies and partners in the #NorthAtlantic and the #Arctic, achieved by @US2ndFleet Initial Operational Capability (IOC). #NavyLethality #NavyPartnerships - _URL … _IMAGE	3652
__label__moderate	.@CNORichardson to destroyer crew, 'I've got your back' - _URL … _IMAGE	1486
__label__moderate	.@secnav76 Names Future Destroyer in Honor of Late Sen. Cochran #NavyCapacity - _URL … _IMAGE	4326
__label__moderate	MT @USPacificFleet: Future #USSPortland #LPD27 transits Panama Canal as journey to new #SanDiego homeport continues - _URL … (File photo) _IMAGE	1780
__label__moderate	Iceland dignitaries embark #USNavy @USSHarrySTruman, observing operations and meeting with command leaders and Sailors in Northern Atlantic - _URL … #NavyPartnerships @USNavyEurope @NATO _IMAGE	2650
__label__high	We remember our fallen shipmates today alongside many friends and family. Their loss speaks to the bravery, resolve and resilience of all those who serve and have served aboard #USNavy #USSJohnSMcCain. We will never forget them. #HonorTheFallen _IMAGE	2544
__label__high	#HonorTheFallen. @USMC announced names of those who perished in the KC-130T Hercules crash in Mississippi July 10 - _URL  _IMAGE	884
__label__high	After deliberate, five-day search, #USSEssex Amphibious Ready Group and @Official13thMEU concluded their search and rescue operation for missing Marine - _URL … (File photo) _IMAGE	2509
__label__moderate	#CutlassExpress 2019 has begun! The exercise aims to strengthen #NavyPartnerships, improve regional cooperation, maritime domain awareness and information sharing practices to increase capabilities between the U.S., East African and Western Indian Ocean nations. _IMAGE	4264
__label__small	#ICYMI: Stay up to date on all the updates made by @USNavyCNO by reading Navy Family Framework Version 2.0 today! _RETWEET …	3984
__label__small	What is the #USNavy doing in #Africa? Check out the final installment of the three-part series by @USNavyEurope Commander, Adm. James Foggo II. - _URL … via @DefenseOne #NavyPartnerships _IMAGE	4113
__label__small	Read more about Design Version 2.0 at _URL …	3162
__label__moderate	MT @Amphib7FLT: F-35Bs with #31stMEU practice landing and launching on #USSWasp as patrol in Indo-Pacific continues. _IMAGE	1947
