__label__small	#USSJohnStennis hits a key combat systems milestone in the ship's yard schedule. - _URL  _IMAGE	724
__label__moderate	#USNavy photos of the day: #USSAbrahamLincoln conducts COMPTUEX, @MSCSealift #MVOceanGiant loads cargo in #Antarctica, #USSMaryland returns home from patrol, and @usnavyband performs in Maryland. info and download: _URL … _IMAGE	3196
__label__high	#USSKearsarge Amphibious Ready Group and @22nd_meu enter @USNavyEurope, prepared to conduct a variety of missions, including maritime security operations, crisis response and theater security cooperation - _URL … _IMAGE	3008
__label__moderate	Hello Portland! Your #USNavy is back at the #PortlandRoseFestival kicking off today. We are looking forward to all the festivities and helping raise Navy awareness in the city of Portland, #Oregon. _IMAGE	3677
__label__small	LIVE 9:30A ET: @secnav76, @CNORichardson and @CMC_MarineCorps testify before #SASC about Department of the Navy's Fiscal Year 2020 budget request.: _URL …: _URL … _IMAGE	3427
__label__high	#USNavy's #USSWasp, #USSKearsarge and #USSOakHill supporting Hurricane #Irma relief mission in Virgin Islands - _URL … _IMAGE	1190
__label__moderate	Strengthening strong partnerships. #USNSBrunswick departs #Kuching, #Malaysia - _URL … (File Photo) _IMAGE	1792
__label__small	"MT @secnav76: ""The American people stand in gratitude and admiration for the work you do here. When our ships travel the world, our allies and adversaries see the same strength I see today."" - #SECNAV76 to the workforce at Portsmouth Naval Shipyard"	3528
__label__small	"RDML Conn: (2/2) instructors who teach syllabi to standards must be humble, approachable, credible; and true data to assess performance, provide actionable feedback."" #SNA2018"	1736
__label__high	Statement by #USSJohnSMcCain commanding officer Cmdr. Micah Murphy on the passing of Sen. John McCain: _IMAGE	2574
__label__high	#LIVENOW: It might be #FridayThe13th but have no fear! These Sailors are here and ready to graduate #USNavy boot camp. Prepare to get #ForgedByTheSea shipmates! _RETWEET …	4099
__label__moderate	MT @USNavyEurope: F/A-18F assigned to VFA-211 launches from @USSHARRYSTRUMAN while operating in #US6thFleet area of operations – fostering cooperation with regional allies and partners, strengthen regional stability, and remain vigilant, agile and dynamic. #NavyLethality _IMAGE	2691
__label__moderate	#BREAKING: #USNavy releases #USSFitzgerald supplemental line of duty investigation - _URL … _IMAGE	1069
__label__small	.@DiGiorno It's certainly not delivery when we're America’s primary forward deployed force, thanks to our culinary specialists for the slice of home. _IMAGE	2271
__label__moderate	LIVE 9:45 AM ET: Watch #USNavy's newest Sailors graduate boot camp - _URL … #ForgedByTheSea _IMAGE	2059
__label__high	#USNavy photos of the day: #USSJohnSMcCain gets underway; #USSGeraldRFord is back at sea; #USSAntietam, #USSChancellorsville and #USNSWashingtonChambers ready for a replenishment-at-sea; and #USNSComfort arrives in #Jamaica. info & download _URL … _IMAGE	4266
__label__moderate	#USNavy photos of the day: #USNSComfort is in Panama and making a difference! From treating patients, playing with kids, and entertaining the community, the hospital ship and its crew continue to make a difference for those in need. info & download: _URL … _IMAGE	3968
__label__high	#USSPennsylvania #SSBN735 transits the Hood Canal Wednesday as the boat returned to its homeport at Naval Base Kitsap-Bangor following a routine strategic deterrent patrol. _IMAGE	1698
__label__moderate	Exercise #CutlassExpress 2019 begins, assessing and improving combined maritime law enforcement capacity, promoting national and regional security in East Africa as well as information sharing, planning and operating - _URL … #NavyPartnerships via @USNavyEurope _IMAGE	3134
__label__moderate	MT @SurfaceWarriors: Future #USSRalphJohnson #DDG114 set sail from #Pascagoula, Mississippi Friday on its way to #Charleston, South Carolina where it'll be commissioned March 24. (#USNavy photo via @HIIndustries) _IMAGE	1952
__label__moderate	#USNavy #USSGreenBay and Royal Thai navy Sailors conduct medical evacuation drill during @ExerciseCG, strengthening interoperability between the navies and advancing effective response to crisis contingencies in the Indo-Pacific region. _IMAGE	3224
__label__moderate	#USNavy photos of day: #USSGreenBay hosts media, #USSJasonDunham sails with @MarineNationale, #USSNitze participates in Surface Warfare Advanced Tactical Training exercise, and #USSJohnCStennis transits Pacific Ocean. info and download: _URL … _IMAGE	2849
__label__moderate	A key #USNavy partnership in action as @RoyalMarines and @RoyalNavy Sailors conduct visit, board, search and seizure drills aboard #USNSGualdalupe. The drills are designed to share and strengthen techniques used to help ensure maritime security presence in the South China Sea. _IMAGE	3218
__label__small	@POTUS departed Hawaii today after visiting @PacificCommand & @USSArizona at the start of a 10 day trip to the Indo-Asia-Pacific region. _IMAGE	1414
__label__small	Sailors, if you're eligible to opt-in to @DeptofDefense's Blended Retirement System, don't forget that you have until Dec. 31 to do so - _URL … @usnpeople _IMAGE	2929
__label__small	LIVE 10A ET: @secnav76 participates in discussion with fellow @DeptofDefense service secretaries at @CSIS. _URL … _URL … _IMAGE	3175
__label__moderate	MT @USAmbPyatt: Impressive visit to Marathon to greet our great #USNavy Sailors & to see demonstration of @USNavyEurope MH60R Sea Hawk helicopter visiting from @USSHARRYSTRUMAN Strike Group, currently in the Mediterranean. Thanks @Hellenic_MOD, MG Flaris for hosting. _IMAGE	2906
__label__high	This week—and every week—we thank our #USNavy law enforcement, our Master-at-Arms and base security personnel, for protecting our ships and bases, while we remember those who made the ultimate sacrifice. #PoliceWeek _IMAGE	2211
__label__small	#NavyPartnerships in action! _RETWEET …	3377
__label__small	SPAWAR Leaders Talk Defense, Industry Collaboration - _URL … _IMAGE	1601
__label__moderate	Around the fleet with today's photos of day: Sailors wave to a German navy ship from #USSHarrySTruman, an F/A-18F #SuperHornet gets cleaned up, Task Group 68.6 returns to Djibouti, and some #USNavy Chiefs serve up ice cream. info and download: _URL … _IMAGE	2161
__label__moderate	In honor of #POWMIARecognitionDay, learn how since the end of the #VietnamWar, the #USNavy in every mess deck sets up a separate table with special symbols that honor our prisoners of war and missing comrades. #UntilTheyAreHome - _URL … _IMAGE	4128
__label__moderate	RT @USNHistory: The attack on #PearlHarbor lasted one hour and 15 minutes. Check out an interesting story map of the attack here: _URL … … #PearlHarbor76 _IMAGE	1572
__label__small	#VCNO to #HASC: Readiness decline insidious; took money for gas, maintenance, people and parts to balance books.	137
__label__small	MT @USPacificFleet: Adm. Scott Swift joins naval leaders in #Seoul for International Seapower Symposium - _URL … _IMAGE	1170
__label__small	MT @NavyOutreach: Arkansas Governor @AsaHutchinson presents #NavyWeek proclamation to #USNavy Command Master Chief David Twiford. _IMAGE	1357
__label__moderate	Achieving a new milestone for #USNavy unmanned capabilities, MQ-25 passes first test flight - _URL … _IMAGE	4123
__label__moderate	Navy Information Warfare pavilion to be featured at #WEST2018, demonstrating #USNavy's commitment to warfighting in the information age - _URL … _IMAGE	1827
__label__moderate	MT @CNORichardson: #CNO statement on Japan trip to visit #USSFitzgerald Sailors and families - _URL  _IMAGE	783
__label__high	Around the fleet in Sunday's #USNavy photos of the day. info and download: _URL … _IMAGE	1454
__label__small	#VCNO to #HASC: Naval competitors like Russia and China, threats from Iran, North Korea, ISIS, and others – very busy time for your #USNavy.	140
__label__small	.@USNavyKorea officers honored for their impact to naval partnership - _URL  _IMAGE	553
__label__high	RT @NAVAIRNews: Walking in a Winter Wonderland #WinterSolstice _IMAGE	1664
__label__small	MT ICYMI: .@secnav76 spoke at the U.S. Naval Institute's 2017 Defense Forum where he discussed his priorities & shared his thoughts on the future of the @USNavy and @USMC. _IMAGE	1571
__label__high	Did you know that every #USNavy Sailor receives firefighter training? When out to sea there is no one to call for help but you and your shipmates in case of an emergency. #DontGiveUpTheShip _RETWEET …	3472
__label__moderate	#USNavy provides details of comprehensive review to be conducted into recent surface fleet incidents - _URL … _IMAGE	1124
__label__small	Today, we're announcing that we will convene Officer Selective Early Retirement boards for FY19, and we want to make sure you know why we think this is necessary and how it is critical to our People Strategy for the #USNavy - _URL … via @usnpeople _IMAGE	2494
__label__small	Innovation Lab, better known as the iLab, gives Sailors chance to take new ideas and possibly turn them into reality - _URL … via @AllHandsMag #NavyInnovates _IMAGE	1777
__label__small	Top tuition assistance schools embrace WebTA automation to eliminate #NavyCollege funding backlog - _URL … _IMAGE	1889
__label__moderate	.@NAVSURFOR: …everything good our #USNavy can do starts with controlling the seas where we operate. #SNA2017 #SeaControl _IMAGE	34
__label__small	If you're looking for a new read for #WorldBookDay, check out @CNORichardson's professional reading list: _URL … _IMAGE	3488
__label__high	#USSAbrahamLincoln and #USSanJacinto depart #Florida coast - _URL … #Irma _IMAGE	1216
__label__small	#FridayReads: A message from #USNavy Fleet Master Chief Russell Smith who has temporarily assumed duties of @NavyMCPON - _URL … _IMAGE	2365
__label__small	#WednesdayWisdom #ICYMI:Strong partnerships are key to #USNavy success. Read more about how our past, present, and future links with Spain in this blog by @USNavyEurope/@USNavyAfrica's Adm. James G. Foggo II - _URL … @USembassyMadrid _IMAGE	2332
__label__moderate	#USNavy photos of the day: Sailors reset a catapult aboard @Stennis74, #USSGravely pulls into #Norway, #USSGreenBay, #USNSWalterSDiehl and #USSAshland get resupplied, and a P-8A Poseidon returns from a recon mission!Info and download: _URL … _IMAGE	3148
__label__moderate	#OTD in 1908 - The Navy Nurse Corps is established by Public Law No. 115 - Learn More: _URL … _IMAGE	3572
__label__high	As #HurricaneDorian, now a category 4 storm, approaches the Florida coast #USNavy has ordered the evacuation of helicopter squadrons at Naval Air Station Jacksonville and Naval Station Mayport on Sept. 1st. #NavyReadiness #ReadyNavy _URL … _IMAGE	4045
__label__moderate	After 67 years of service, #USNavy honors Combat Camera units during disestablishment ceremonies held in #Norfolk and #SanDiego. — _URL … _IMAGE	2669
__label__high	Handle with care.Aviation Ordnancemen transfer missiles from aircraft to a holding location aboard #USSRonaldReagan. Reagan, provides a combat-ready force that protects and defends the collective maritime interests of #USNavy allies and partners in the Indo-Pacific region. _IMAGE	3979
__label__moderate	Can do!In Tinian, Commonwealth of the Northern Marianas Islands, our #USNavy’s Seabees of Naval Mobile Construction Battalion 1 continue to support recovery operations following Typhoon Yutu. _IMAGE	2811
__label__small	Today the Fiscal Year 2020 Presidential Budget Request for the Department of the Navy has been submitted to #Congress.This funding will help your #USNavy and @USMC team become BIGGER, BETTER, and MORE READY. Learn More: _URL … _IMAGE	3299
__label__moderate	#PacificPartnership visits Khanh Hoa, #Vietnam for its final stop of 2017 - _URL  _IMAGE	616
__label__moderate	#USNavy @USFleetForces Adm. Davidson on #VeteransDay: Importance is quite simple for me personally. Day that we come together to celebrate former service members who've helped defend this nation and to keep us safe. _RETWEET …	1453
__label__small	Old school meets new school as #USNavy flight deck Ouija boards go digital - _URL  _IMAGE	745
__label__small	#USNavy Global Deployer App adds language and cultural data providing #Sailors resources on learning national cultures and languages - _URL … _IMAGE	1900
__label__moderate	MT @USNavyEurope: #USSOscarAustin arrives in Bergen, Norway for scheduled port visit Aug. 27. = #PartnerStrong _IMAGE	1142
__label__high	And that's a wrap! Reflect on #SeaBreeze 2019 and why the exercise helped strengthen relationships with our #USNavy Allies in the region. _RETWEET …	3860
__label__moderate	Today is #GlobalRunningDay. Grab a shipmate and log some miles! Stay healthy. Stay Fit. #NavyFitness _IMAGE	690
__label__moderate	#USNavy Los Angeles-class fast-attack submarine #USSAlbuquerque #SSN706 decommissioned after 33 years of service - _URL  _IMAGE	230
__label__moderate	#ICYMI _RETWEET …	3783
__label__moderate	The #USNavy’s photos of the day: #NROTC midshipmen fight a fire, Recruits conduct first-aid training, a #USSConstitution Sailor interacts with the Boys & Girls Club, and a Sailor directs an MH-60S helicopter to land on #USSRonaldReagan. Download here - _URL … _IMAGE	2482
__label__moderate	Strengtheing relationships and celebrating them, #USNavy's Fleet Activities Yokosuka's 26th Annual Spring Festival attracts 37,00 visitors in #Japan - _URL … _IMAGE	3388
__label__moderate	#OTD 1998: #USSDecatur #DDG73 – fifth #USNavy ship named for Commodore Stephen Decatur – commissioned in Portland, Oregon. @tedwheeler _IMAGE	1146
__label__moderate	LIVE 9:45A ET: Watch #USNavy's newest Sailors graduate boot camp before they're #ForgedByTheSea. _URL … _IMAGE	3637
__label__moderate	Around the fleet with #USNavy photos of the day: #USSMobileBay gets underway, White Beach Naval Facility holds a Dragon Boat race during festival, Sailors load a Sea Sparrow Missile and #USSPorter conducts VBSS drills. info and download: _URL … _IMAGE	2100
__label__moderate	Our #USNavy Sailors using their skills to help strengthen #NavyPartnerships during #SeaBreeze2019. _RETWEET …	3842
__label__moderate	The Gift of Sight:Thanks to @southcomwatch #EnduringPromise initiative and #NavyPartnerships, one of #USNSComfort's patients can now see for first time in many years - _URL … _IMAGE	2829
__label__moderate	#ICYMI: #USNavy Ohio-class ballistic missile submarine completes Follow-on Commander's Evaluation Test - _URL  (File pic) _IMAGE	193
__label__high	LIVE NOW: Watch our #USNavy's newest Sailors graduate boot camp before they’re #ForgedByTheSea. _RETWEET …	3480
__label__moderate	Improving how Sailors get the jobs they want, undesignated #USNavy Sailors now have clear path to ratings!Read now: _URL … _IMAGE	4393
__label__moderate	Around fleet with today's #USNavy photos of day:#USSCarney strengthens partnerships, #USSChungHoon & #USSJohnCStennis maintain our presence in Pacific Ocean, four-legged shipmate demonstrates his Navy capabilities, & more. info and download: _URL … _IMAGE	2518
__label__high	#USSChungHoon demonstrates #NavyReadiness and #NavyCapacity as a global maneuvering force during exercise Lucky Mariner 19, protecting the American homeland and economic prosperity by keeping the arteries of commerce open on the world's interconnected oceans. _IMAGE	3261
__label__high	When the going gets tough, know that you are not alone. An entire #USNavy family is behind you. #MotivationMonday _IMAGE	4420
__label__small	LIVE NOW: The USS Missouri Commemorative Forever Stamp First-Day-of-Issue Dedication Ceremony takes place at the Battleship Missouri Memorial. #USSMissouriStampsLearn more: _URL … _RETWEET …	3714
__label__moderate	MT @CNRMA: #USNavy installations across the US are actively participating in the training exercise #CitadelShield #SolidCurtain 2019 to ensure #NavyReadiness - _URL … _IMAGE	3160
__label__moderate	MT @Amphib7FLT: This is #USNavy life at sea - morning sunrise and launching helos! @LHD6BHR _IMAGE	184
__label__high	.@USNavy in photos: Nov. 12-17 _RETWEET …	1501
__label__high	Check out these #USNavy Riverines as they sharpen their skills and ready for the future!The Coastal Riverine Force mission is to defend high value assets, critical maritime infrastructure, and ports and harbors both inland and on coastal waterways. _IMAGE	3759
__label__small	MT @JohnKerry: Fifty years ago I was commissioned in #USNavy. Honored today to speak with next generation of #Midshipmen at @NavalAcademy. _IMAGE	46
__label__small	MT @CNORichardson: Watch #CNO deliver remarks live from the Current Strategy Forum @NavalWarCollege: _URL  _IMAGE	717
__label__small	We could never forget their service, and especially the 75th anniversary! _RETWEET …	1014
__label__small	THIS WEEK: @CityOfGreenBay and #FoxCities host #NavyWeek, culminating with the @EAA #OSH17 Airshow - _URL  @NavyOutreach _IMAGE	949
__label__high	We are excited for this exercise and ready to strengthen #NavyPartnerships as we train alongside our allies! _RETWEET …	4155
__label__high	Home of the Brave! Land of the Free! Join us as we celebrate a symbol of unity, valor, and prosperity! #FlagDay _IMAGE	722
__label__moderate	#USNavy HSC-25 rescues distressed mariners in #Saipan - _URL  _IMAGE	235
__label__moderate	MT @USPacificFleet: #USSHalsey completes port visit to #Guam as deployment continues in @US7thFleet - _URL … (File pic) _IMAGE	1473
__label__moderate	BZ on your #3rdFleetForward deployment to Western Pacific - _URL  MT @PacificCommand: Welcome home, #CarrierStrikeGroup 1! _IMAGE	798
__label__small	#FridayReads: @SECNAV76's first message to our #USNavy and @USMC team - _URL  _IMAGE	997
__label__moderate	MT @USNavyEurope: #USSRoss arrives in Toulon, France, enhancing relations as the two nations work together to strengthen regional security and stability. _IMAGE	2532
__label__moderate	USS John S McCain Returns to Fleet Activities Yokosuka - _URL … _IMAGE	1609
__label__moderate	SAIL Suicide Prevention Program launches #USNavy-wide to supplement existing mental health treatment - _URL … _IMAGE	135
__label__moderate	MT @USNavyEurope: #USSOscarAustin participated in 73rd anniv of Operation Dragoon the liberation of southern France during World War II _IMAGE	1075
__label__moderate	Strengthening #NavyPartnerships means more than just strengthening our military relationships. Exercise #TigerTRIUMPH gives the #USNavy a chance to exchange knowledge with our Indian military partners while we grow our personal and professional relationships. _IMAGE	4336
__label__moderate	10:18P ET Update: Will join Japanese helicopters, ships and aircraft to render assistance. More to follow - _URL  4/4	758
__label__small	.@NAVSURFOR visits with Sailors aboard #USSCoronado while in #Singapore - _URL  _IMAGE	416
__label__small	#ICYMI: Stay up to date on all the updates made by @USNavyCNO by reading Navy Family Framework Version 2.0 today! _RETWEET …	3984
__label__high	#USNavy photos of the day: a #SuperHornet launches aboard #USSAbrahamLincoln, #USNSComfort Sailors provide care in #Grenada, #EOD techs strengthen #NavyPartnerships at #NorthernChallenge 2019, and #USSFarragut departs for deployment. info & download _URL … _IMAGE	4119
__label__moderate	Practice makes perfect! This week #USSDwightDEisenhower successfully completed its five-day fast cruise in another step toward returning to sea for the first time since July 2017 #NavyReadiness - _URL … _IMAGE	3368
__label__moderate	NROTC surface warfare midshipmen select first ships - _URL  @SurfaceWarriors _IMAGE	197
__label__moderate	MT @US5thFleet: #CoastGuardsmen and #USSHueCity Sailors conduct VBSS exercises to stay sharp while patrolling U.S. #5thFleet _IMAGE	534
__label__moderate	From the sea to the air, your #BlueGreen team is ready to go aboard the #USSWasp!Check out the many ways the #USNavy and @USMC work together to help maintain #NavyReadiness while operating in the #PhilippineSea. _IMAGE	3373
__label__high	"#NationalSuperheroDay: We may not have superpowers and our ""capes"" may be a bit smaller, but we are here to protect our citizens whenever, wherever. Excelsior! #ForgedByTheSea _IMAGE"	2156
__label__moderate	The 2018 @navy_reserve Sailor of the Year has been announced. BZ shiupmate - _URL … _IMAGE	3452
__label__small	LIVE NOW: #SAS17's Innovation for Operational Excellence panel - _URL  _IMAGE	353
__label__moderate	#USNavy's #USSPorter has arrived in Marseille, #France for a port visit aimed at strengthening the U.S. — France partnership and ultimately helping ensure security and prosperity in the @USNavyEurope area of operations - _URL … _IMAGE	4057
__label__moderate	Check out these #USNavy warships training together in the #PhilippineSea AIMING to increase their tactical proficiency, #NavyLethality, and interoperability! Keep up the good work #USSMilius, #USSMcCampbell, #USSGreenBay, #USSChancellorsville, and #USSAshland. _IMAGE	3346
__label__moderate	LIVE 11A ET: @CNORichardson discusses the Navy our Nation needs at @Heritage - _URL … _IMAGE	1833
__label__high	#USNavy photos of the day: #WilliamPLawrence returns to Pearl Harbor, #USSNormandy trains during #IMX19, #EODMU8 parachutes near #NAVSTA_Rota and #USPACFLT trains with #AusNavy during #PACREACH. info & download : _URL ?… _RETWEET  _IMAGE	4299
__label__moderate	Live in a hurricane-prone area? Now is your time to prepare for #HurricaneIrma with these @ReadyNavy safety tips - _URL … _IMAGE	1167
__label__moderate	LIVE NOW: Watch the newest #USNavy and @USMC officers graduate from the @NavalAcademy! _URL … _IMAGE	3635
__label__moderate	Today's #USNavy photos of the day:#USSJohnCStennis supports operations in @US5thFleet ensuring maritime stability and security, #USSDonaldCook maintains #NavyReadiness and fosters #NavyPartnerships, and #USSKearsarge deploys. info and download: _URL … _IMAGE	2982
__label__moderate	LIVE NOW: Watch as our newest #USNavy chief petty officers in the National Capital Region are pinned with anchors and are advanced to the rank of chief during a ceremony with @CNORichardson at @NavyMemorial in Washington, D.C.! _RETWEET …	2627
__label__moderate	.@secnav76 visits #USNavy Sailors and @USMC in #Arctic during #AECE - _URL … _IMAGE	4126
__label__moderate	#ICYMI: This week, @POTUS @realDonaldTrump signed Fiscal 2019 Defense Authorization Act at @drum10thmtn, helping to build the #NavyTheNationNeeds - _URL … via @DeptofDefense _IMAGE	2515
__label__small	7:14P ET Update: #USSFitzgerald suffered damage on starboard side above & below waterline. Some flooding - _URL  1/6	739
__label__small	#ICYMI: New tool available to help make decision whether to opt into @DeptOfDefense Blended Retirement System - _URL  _IMAGE	707
__label__high	.@VP Pence watched #SolarEclipse2017 with @CornerstoneofDC students at the U.S. Naval Observatory in #WashingtonDC. @NASA _IMAGE	1093
__label__small	On #PodcastFriday: @CNORichardson on competition, winning leadership & his professional reading program _URL … #FridayReads _IMAGE	237
__label__small	#ICYMI: The fourth ship to honor #Indiana's state capital was christened over the weekend. Jill Donnelly, wife of @SenDonnelly of Indiana, christened #LCS17, future #USSIndianapolis - _URL … @IN_gov _IMAGE	2091
__label__moderate	#TBT to 75 years ago #OTD 1942: Battle of Coral Sea begins, fight that would impact Battle of Midway - _URL  @USNHistory _IMAGE	541
__label__high	MT @US7thFleet: Sailors, family and friends from #USSFitzgerald gather for a memorial honoring the #Fitzgerald7 who died June 17. _IMAGE	812
__label__moderate	#USNavy's #USSJohnFinn transits @thepanamacanal during maiden voyage - _URL  _IMAGE	782
__label__moderate	And that's a wrap! Thank you to everyone who came out and spent time with your #USNavy for @MDfleetweek! - _URL … _IMAGE	2715
__label__moderate	While in Port Moresby, #PapuaNewGuinea for @APEC’s Asia-Pacific Economic Cooperation #APEC2018 conference, #USSGreenBay hosted local media for a tour of the ship and a chance to meet #USNavy Sailors and @USMC Marines. _IMAGE	2855
__label__moderate	Today's #USNavy photos of day:#USSCarlVinson air power demonstration, recruits graduate boot camp, @USNavyUnderSec discusses @SECNAV76's strategic priorities at #2018GoldCoastConference, and #Milwaukee #NavyWeek continues. info and download: _URL … _IMAGE	2493
__label__small	MT @PSCSpeaks: @USNavyUnderSec talked @USNavy and @USMC priorities Monday with PSC members. _IMAGE	2542
__label__small	LIVE NEXT 3:30P ET: #SAS2017's Sealift: Logistics Matter - _URL  _IMAGE	363
__label__small	#ICYMI: @CNORichardson testified on the Department of the #USNavy's Fiscal Year #Budget2018 request _RETWEET …	636
__label__small	2018 show schedule at _URL … MT @BlueAngels: Your #BAMaintainers are hard at work, making sure we're ready to rock the 2018 season. We are just days away from our first show, the NAF El Centro's 2018 Air Show! _IMAGE	1911
__label__moderate	#USNavy photos of the day: Marines load a guided bomb unit onto a #F35B Lightning II aircraft, #Seabees show off their roofing skills, sparks fly aboard #USSEssex, and a naval aircrewman takes a ride in an MH-60S Sea Hawk. info and download: _URL … _IMAGE	2973
__label__high	MT @USPacificFleet: At @PacificCommand direction, #USSCarlVinson Strike Group changes course to north - _URL  (File pic) _IMAGE	398
__label__high	Bravo Zulu, Doc!#USNavy Hospital Corpsman 2nd Class Clarence Collins, a Combat Medical Specialist with Expeditionary Operations Training Group, II Marine Expeditionary Force, recently saved the life of an Okinawan national by performing CPR. _IMAGE	4479
__label__moderate	#USSAnchorage underway for @NASA's @NASA_Orion mission - _URL … _IMAGE	1782
__label__small	LIVE 10A ET: Watch as the Department of the #USNavy says farewell to @SECNAV Ray Mabus - _URL  @USMC _IMAGE	22
__label__high	#USNavy Sailors and Pakistan Navy sailors conducted a visit, board, search and seizure #VBSS exercise aboard #USSNormandy yesterday as part of #IMX19. #NavyPartnerships _IMAGE	4289
__label__high	#AircraftCarriers played a vital role in the #BattleOfMidway, and they remain the backbone of the fleet! #USSHarrySTruman #USSDwightDEisenhower #USSRonaldReagan #USSAbrahamLincoln are #Underway _URL … _IMAGE	3701
__label__moderate	Personnel and their families are advised to visit the Ready Navy website at _URL … and follow @ReadyNavy. The NFAAS website is available at _URL …. _RETWEET …	4050
__label__moderate	TODAY: #USNavy to christen newest guided-missile destroyer, future #USSThomasHudner #DDG116 - _URL  _IMAGE	347
__label__moderate	The #USNavy photos of day: #USSCurtisWilbur fires its 5-inch gun, the @BlueAngels prepare for their season opener this weekend, Seabees and @usairforce engineers repair an airfield in Guam, and #USSZumwalt departs #SanDiego! info and download: _URL … _IMAGE	3304
__label__moderate	#USNavy photos of the day: #USSLassen conducts flight operations and takes on supplies from #USNSBigHorn, a #Sailor stands watch aboard #USSMilius, #USSBoxer arrives at #JBPHH info & download : _URL … _IMAGE	4325
__label__moderate	MT @USNavyEurope: Adm. James G. Foggo II & @NavyMemorial dedicate #TheLoneSailor memorial at #UtahBeach.The first outside the continental US & honors the #Frogmen of Naval Combat Demolition Units #DDAY75 _URL … _IMAGE	3683
__label__moderate	Exercise #DynamicManta 2017 begins, providing operational training in anti-surface and anti-submarine warfare - _URL  _IMAGE	281
__label__high	#USNavy photos of the day: A Super Hornet lands on #USSAbrahamLincoln, Sailors take an advancement exam, Sailors bury their Shipmate who died Dec. 7, 1941, at #PearlHarbor, and Sailors receive training from the @USMC. info & download _URL … _IMAGE	4133
__label__small	LIVE NOW: Watch as the Department of the #USNavy says farewell to @SECNAV Ray Mabus - _URL  @USMC _IMAGE	18
__label__high	Today is #GoldStarSpousesDay, a day to honor the resiliency and sacrifices made by the surviving spouses of our fallen Sailors and service members. Today, and every day, we remember. _IMAGE	2046
__label__high	We know a shellback when we see one. Happy #WorldTurtleDay from your #USNavy! _IMAGE	3627
__label__moderate	#USNavy @southcomwatch @NAVSOUS4THFLT is currently in #Honduras conducting #ContinuingPromise2018, helping provide humanitarian assistance, training engagements, and medical, dental, and veterinary support to Central and South America. _IMAGE	2001
__label__moderate	Back at sea and back in action! Check out the #USNavy aircraft carrier #USSDwightDEisenhower as it conducts its first flight operations since returning to sea after completing a Planned Incremental Availability. #NavyReadiness #NavyLethality _IMAGE	3421
__label__small	LIVE NOW: RDML Druggan hosts Surface Warfare Domains Panel at #SNA2018 - _URL … @SurfaceWarriors _IMAGE	1746
__label__moderate	#USNavy photos of the day: Amphibious assault vehicles take the beach during #TalismanSabre 2019, Navy #ROTC midshipmen receive training, #DuluthNavyWeek is underway, and Riverine Sailors fire away in #SanDiego. info and download: _URL … _IMAGE	3880
__label__high	Oct. 6, in the South China Sea, the #USNavy and @USMC team combine air and expeditionary combat power to maintain regional stability and security in the Indo-Pacific. #FreeandOpenIndoPacific #BlueGreenTeam _URL … _IMAGE	4191
__label__small	MT @USFleetForces: #USNavy suspends Electronic Nicotine Delivery Systems to protect Sailors, ships, & equipment - _URL  _IMAGE	429
__label__moderate	.@MSCSealift #USNSComfort welcomes newest arrival, first baby born aboard hospital ship since 2010 - _URL … _IMAGE	1347
__label__high	#USSJohnCStennis & #USSEssex strike groups conducted operations in Arabian Sea Dec 14.#USNavy functions as integrated naval force, providing maritime dominance for our nation & its partners as America's forward deployed force _URL … #NavyLethality #NavyCapacity _IMAGE	2977
__label__small	TODAY: 2018 #TeamNavy @DeptOfDefense @WarriorGames trials commence in #Jacksonville - _URL … @CityofJax _IMAGE	1901
__label__moderate	#USNavy photos of the day: #USSBlueRidge visits Otaru, #Japan, #USSGreenBay participates in exercise #CobraGold 2019, Sailors unload a torpedo, and a naval aircrewman checks sonobuoys aboard @Stennis74. info and download: _URL … _IMAGE	3179
__label__high	Getting squirrely! @Warship_78 conducts high-speed turns in the #AtlanticOcean while conducting sea trials following an in port 15 month post-shakedown maintenance period at @HIIndustries. #USSGeraldRFord _IMAGE	4270
__label__small	LIVE tomorrow at 12:30 p.m. ET: Mr. James Geurts (ASN (RD&A)) will join OSBP Director Ms. Emily Harman for a Facebook Live event to discuss how small businesses connect with the #USNavy and @USMC to provide solutions at speed for today's missions.: _URL  _IMAGE	3613
__label__moderate	A unified front. _RETWEET …	3954
__label__small	LIVE NOW: Watch to get an update on the State of the Department of the Navy from @secnav76 with @CNORichardson and @Genrobertneller. #BlueGreenTeam _RETWEET …	2165
__label__high	#USNavy submarines #USSHartford and #USSConnecticut surface together in #ArcticCircle - _URL … #ICEX 2018 _IMAGE	1958
__label__high	And that's a wrap on #FleetWeekNYC. Thank you #NewYork and the surrounding tri-state area for hosting #USNavy Sailors and allowing us to share our mission with you. See you next year! _IMAGE	3648
__label__moderate	#WednesdayWisdom: Enjoy your day knowing that your #USNavy is 100% on watch. Around the World. Around the clock. _IMAGE	336
__label__high	MT @US7thFleet: Over the next week, #USNavy and the #JMSDF will participate in exercise #MultiSail2018. The annual bilateral training exercise improves interoperability between U.S. and Japanese forces - _URL … (File photo) _IMAGE	1939
__label__high	#LIVENOW: Watch as the #USNavy’s newest Independence-variant littoral combat ship, #USSCincinnati (LCS 20) joins the fleet during its commissioning ceremony in Gulfport, Mississippi. _RETWEET …	4190
